date,year,month,day,supply
3/30/2016,2016,3,30,17008
3/31/2016,2016,3,31,17070
4/1/2016,2016,4,1,17060
4/2/2016,2016,4,2,17989
4/3/2016,2016,4,3,17870
4/4/2016,2016,4,4,16583
4/5/2016,2016,4,5,15372
4/6/2016,2016,4,6,14163
4/7/2016,2016,4,7,13677
4/8/2016,2016,4,8,13761
4/9/2016,2016,4,9,14529
4/10/2016,2016,4,10,15663
4/11/2016,2016,4,11,14501
4/12/2016,2016,4,12,13724
4/13/2016,2016,4,13,12354
4/14/2016,2016,4,14,12411
4/15/2016,2016,4,15,12896
4/16/2016,2016,4,16,12915
4/17/2016,2016,4,17,12902
4/18/2016,2016,4,18,12394
4/19/2016,2016,4,19,10661
4/20/2016,2016,4,20,10075
4/21/2016,2016,4,21,13612
4/22/2016,2016,4,22,16604
4/23/2016,2016,4,23,18942
4/24/2016,2016,4,24,20301
4/25/2016,2016,4,25,18326
4/26/2016,2016,4,26,18472
4/27/2016,2016,4,27,18476
4/28/2016,2016,4,28,18786
4/29/2016,2016,4,29,21428
4/30/2016,2016,4,30,24247
5/1/2016,2016,5,1,24630
5/2/2016,2016,5,2,24500
5/3/2016,2016,5,3,25679
5/4/2016,2016,5,4,25821
5/5/2016,2016,5,5,24105
5/6/2016,2016,5,6,24000
5/7/2016,2016,5,7,24556
5/8/2016,2016,5,8,25465
5/9/2016,2016,5,9,25405
5/10/2016,2016,5,10,24533
5/11/2016,2016,5,11,25050
5/12/2016,2016,5,12,25836
5/13/2016,2016,5,13,26652
5/14/2016,2016,5,14,27603
5/15/2016,2016,5,15,28348
5/16/2016,2016,5,16,28374
5/17/2016,2016,5,17,28252
5/18/2016,2016,5,18,27478
5/19/2016,2016,5,19,27846
5/20/2016,2016,5,20,28710
5/21/2016,2016,5,21,30602
5/22/2016,2016,5,22,31336
5/23/2016,2016,5,23,31068
5/24/2016,2016,5,24,29594
5/25/2016,2016,5,25,29758
5/26/2016,2016,5,26,29288
5/27/2016,2016,5,27,30070
5/28/2016,2016,5,28,31919
5/29/2016,2016,5,29,33039
5/30/2016,2016,5,30,33045
5/31/2016,2016,5,31,32921
6/1/2016,2016,6,1,32583
6/2/2016,2016,6,2,32348
6/3/2016,2016,6,3,32956
6/4/2016,2016,6,4,34910
6/5/2016,2016,6,5,35391
6/6/2016,2016,6,6,33898
6/7/2016,2016,6,7,33209
6/8/2016,2016,6,8,31849
6/9/2016,2016,6,9,30171
6/10/2016,2016,6,10,30198
6/11/2016,2016,6,11,30953
6/12/2016,2016,6,12,30784
6/13/2016,2016,6,13,29500
6/14/2016,2016,6,14,28837
6/15/2016,2016,6,15,27546
6/16/2016,2016,6,16,26274
6/17/2016,2016,6,17,26253
6/18/2016,2016,6,18,27118
6/19/2016,2016,6,19,27398
6/20/2016,2016,6,20,25977
6/21/2016,2016,6,21,23743
6/22/2016,2016,6,22,22538
6/23/2016,2016,6,23,21441
6/24/2016,2016,6,24,21990
6/25/2016,2016,6,25,23799
6/26/2016,2016,6,26,24756
6/27/2016,2016,6,27,23995
6/28/2016,2016,6,28,22556
6/29/2016,2016,6,29,22064
6/30/2016,2016,6,30,20036
7/1/2016,2016,7,1,18527
7/2/2016,2016,7,2,19851
7/3/2016,2016,7,3,19732
7/4/2016,2016,7,4,18861
7/5/2016,2016,7,5,18310
7/6/2016,2016,7,6,17973
7/7/2016,2016,7,7,18583
7/8/2016,2016,7,8,18827
7/9/2016,2016,7,9,19123
7/10/2016,2016,7,10,19430
7/11/2016,2016,7,11,19210
7/12/2016,2016,7,12,19090
7/13/2016,2016,7,13,20114
7/14/2016,2016,7,14,20038
7/15/2016,2016,7,15,20638
7/16/2016,2016,7,16,22168
7/17/2016,2016,7,17,22624
7/18/2016,2016,7,18,23172
7/19/2016,2016,7,19,23649
7/20/2016,2016,7,20,23500
7/21/2016,2016,7,21,23289
7/22/2016,2016,7,22,23462
7/23/2016,2016,7,23,25139
7/24/2016,2016,7,24,26160
7/25/2016,2016,7,25,25480
7/26/2016,2016,7,26,24590
7/27/2016,2016,7,27,23461
7/28/2016,2016,7,28,23701
7/29/2016,2016,7,29,22827
7/30/2016,2016,7,30,24550
7/31/2016,2016,7,31,25053
8/1/2016,2016,8,1,24046
8/2/2016,2016,8,2,22804
8/3/2016,2016,8,3,22786
8/4/2016,2016,8,4,22604
8/5/2016,2016,8,5,22020
8/6/2016,2016,8,6,23446
8/7/2016,2016,8,7,23971
8/8/2016,2016,8,8,23221
8/9/2016,2016,8,9,21756
8/10/2016,2016,8,10,20763
8/11/2016,2016,8,11,20070
8/12/2016,2016,8,12,19553
8/13/2016,2016,8,13,21057
8/14/2016,2016,8,14,20779
8/15/2016,2016,8,15,20837
8/16/2016,2016,8,16,19486
8/17/2016,2016,8,17,18809
8/18/2016,2016,8,18,18778
8/19/2016,2016,8,19,18585
8/20/2016,2016,8,20,19625
8/21/2016,2016,8,21,20473
8/22/2016,2016,8,22,19375
8/23/2016,2016,8,23,18639
8/24/2016,2016,8,24,18280
8/25/2016,2016,8,25,17866
8/26/2016,2016,8,26,17989
8/27/2016,2016,8,27,18716
8/28/2016,2016,8,28,19529
8/29/2016,2016,8,29,20041
8/30/2016,2016,8,30,18896
8/31/2016,2016,8,31,17914
9/1/2016,2016,9,1,17783
9/2/2016,2016,9,2,18052
9/3/2016,2016,9,3,18586
9/4/2016,2016,9,4,18335
9/5/2016,2016,9,5,17328
9/6/2016,2016,9,6,16159
9/7/2016,2016,9,7,15387
9/8/2016,2016,9,8,15759
9/9/2016,2016,9,9,16242
9/10/2016,2016,9,10,18601
9/11/2016,2016,9,11,19292
9/12/2016,2016,9,12,19745
9/13/2016,2016,9,13,19322
9/14/2016,2016,9,14,17666
9/15/2016,2016,9,15,15877
9/16/2016,2016,9,16,14836
9/17/2016,2016,9,17,14878
9/18/2016,2016,9,18,15361
9/19/2016,2016,9,19,15156
9/20/2016,2016,9,20,13346
9/21/2016,2016,9,21,12556
9/22/2016,2016,9,22,12126
9/23/2016,2016,9,23,11943
9/24/2016,2016,9,24,12976
9/25/2016,2016,9,25,12778
9/26/2016,2016,9,26,12411
9/27/2016,2016,9,27,11320
9/28/2016,2016,9,28,10194
9/29/2016,2016,9,29,11151
9/30/2016,2016,9,30,13004
10/1/2016,2016,10,1,16593
10/2/2016,2016,10,2,16676
10/3/2016,2016,10,3,17582
10/4/2016,2016,10,4,19589
10/5/2016,2016,10,5,19008
10/6/2016,2016,10,6,18173
10/7/2016,2016,10,7,18091
10/8/2016,2016,10,8,18989
10/9/2016,2016,10,9,19588
10/10/2016,2016,10,10,19904
10/11/2016,2016,10,11,18875
10/12/2016,2016,10,12,18870
10/13/2016,2016,10,13,19113
10/14/2016,2016,10,14,19429
10/15/2016,2016,10,15,21454
10/16/2016,2016,10,16,21360
10/17/2016,2016,10,17,22274
10/18/2016,2016,10,18,21975
10/19/2016,2016,10,19,21780
10/20/2016,2016,10,20,21842
10/21/2016,2016,10,21,22768
10/22/2016,2016,10,22,24697
10/23/2016,2016,10,23,25085
10/24/2016,2016,10,24,25055
10/25/2016,2016,10,25,24017
10/26/2016,2016,10,26,23675
10/27/2016,2016,10,27,22205
10/28/2016,2016,10,28,22905
10/29/2016,2016,10,29,25235
10/30/2016,2016,10,30,26297
10/31/2016,2016,10,31,26822
11/1/2016,2016,11,1,26356
11/2/2016,2016,11,2,26709
11/3/2016,2016,11,3,25936
11/4/2016,2016,11,4,26466
11/5/2016,2016,11,5,27492
11/6/2016,2016,11,6,27792
11/7/2016,2016,11,7,26520
11/8/2016,2016,11,8,25304
11/9/2016,2016,11,9,24427
11/10/2016,2016,11,10,23029
11/11/2016,2016,11,11,22559
11/12/2016,2016,11,12,24245
11/13/2016,2016,11,13,24530
11/14/2016,2016,11,14,22767
11/15/2016,2016,11,15,21616
11/16/2016,2016,11,16,22274
11/17/2016,2016,11,17,21697
11/18/2016,2016,11,18,21466
11/19/2016,2016,11,19,22277
11/20/2016,2016,11,20,24075
11/21/2016,2016,11,21,24036
11/22/2016,2016,11,22,22448
11/23/2016,2016,11,23,21929
11/24/2016,2016,11,24,22899
11/25/2016,2016,11,25,23412
11/26/2016,2016,11,26,24933
11/27/2016,2016,11,27,24926
11/28/2016,2016,11,28,26096
11/29/2016,2016,11,29,26338
11/30/2016,2016,11,30,26959
12/1/2016,2016,12,1,26880
12/2/2016,2016,12,2,26871
12/3/2016,2016,12,3,28512
12/4/2016,2016,12,4,28766
12/5/2016,2016,12,5,27397
12/6/2016,2016,12,6,25671
12/7/2016,2016,12,7,24117
12/8/2016,2016,12,8,23120
12/9/2016,2016,12,9,22303
12/10/2016,2016,12,10,23278
12/11/2016,2016,12,11,23616
12/12/2016,2016,12,12,23718
12/13/2016,2016,12,13,22152
12/14/2016,2016,12,14,21565
12/15/2016,2016,12,15,21532
12/16/2016,2016,12,16,22002
12/17/2016,2016,12,17,23079
12/18/2016,2016,12,18,23922
12/19/2016,2016,12,19,23488
12/20/2016,2016,12,20,22802
12/21/2016,2016,12,21,22126
12/22/2016,2016,12,22,21572
12/23/2016,2016,12,23,21521
12/24/2016,2016,12,24,23458
12/25/2016,2016,12,25,23539
12/26/2016,2016,12,26,23105
12/27/2016,2016,12,27,22158
12/28/2016,2016,12,28,22847
12/29/2016,2016,12,29,23275
12/30/2016,2016,12,30,22189
12/31/2016,2016,12,31,23315
1/1/2017,2017,1,1,21740
1/2/2017,2017,1,2,19560
1/3/2017,2017,1,3,17597
1/4/2017,2017,1,4,17335
1/5/2017,2017,1,5,17715
1/6/2017,2017,1,6,18126
1/7/2017,2017,1,7,20364
1/8/2017,2017,1,8,20973
1/9/2017,2017,1,9,19907
1/10/2017,2017,1,10,18481
1/11/2017,2017,1,11,18100
1/12/2017,2017,1,12,17307
1/13/2017,2017,1,13,16775
1/14/2017,2017,1,14,19141
1/15/2017,2017,1,15,19504
1/16/2017,2017,1,16,19635
1/17/2017,2017,1,17,19383
1/18/2017,2017,1,18,18968
1/19/2017,2017,1,19,18639
1/20/2017,2017,1,20,18714
1/21/2017,2017,1,21,20939
1/22/2017,2017,1,22,21141
1/23/2017,2017,1,23,21901
1/24/2017,2017,1,24,21339
1/25/2017,2017,1,25,21433
1/26/2017,2017,1,26,21882
1/27/2017,2017,1,27,20188
1/28/2017,2017,1,28,18449
1/29/2017,2017,1,29,17864
1/30/2017,2017,1,30,18506
1/31/2017,2017,1,31,18704
2/1/2017,2017,2,1,18483
2/2/2017,2017,2,2,18146
2/3/2017,2017,2,3,17749
2/4/2017,2017,2,4,19091
2/5/2017,2017,2,5,18853
2/6/2017,2017,2,6,18627
2/7/2017,2017,2,7,17371
2/8/2017,2017,2,8,16869
2/9/2017,2017,2,9,16931
2/10/2017,2017,2,10,16839
2/11/2017,2017,2,11,18592
2/12/2017,2017,2,12,18646
2/13/2017,2017,2,13,18932
2/14/2017,2017,2,14,18172
2/15/2017,2017,2,15,17627
2/16/2017,2017,2,16,16969
2/17/2017,2017,2,17,16942
2/18/2017,2017,2,18,18719
2/19/2017,2017,2,19,18699
2/20/2017,2017,2,20,18600
2/21/2017,2017,2,21,17231
2/22/2017,2017,2,22,16128
2/23/2017,2017,2,23,16400
2/24/2017,2017,2,24,16689
2/25/2017,2017,2,25,19009
2/26/2017,2017,2,26,19123
2/27/2017,2017,2,27,19520
2/28/2017,2017,2,28,19369
3/1/2017,2017,3,1,19255
3/2/2017,2017,3,2,19281
3/3/2017,2017,3,3,18614
3/4/2017,2017,3,4,20299
3/5/2017,2017,3,5,20951
3/6/2017,2017,3,6,20058
3/7/2017,2017,3,7,18820
3/8/2017,2017,3,8,18622
3/9/2017,2017,3,9,17933
3/10/2017,2017,3,10,18693
3/11/2017,2017,3,11,20092
3/12/2017,2017,3,12,20377
3/13/2017,2017,3,13,20688
3/14/2017,2017,3,14,19475
3/15/2017,2017,3,15,19218
3/16/2017,2017,3,16,19284
3/17/2017,2017,3,17,19764
3/18/2017,2017,3,18,20857
3/19/2017,2017,3,19,21929
3/20/2017,2017,3,20,22328
3/21/2017,2017,3,21,21483
3/22/2017,2017,3,22,20969
3/23/2017,2017,3,23,21164
3/24/2017,2017,3,24,22017
3/25/2017,2017,3,25,24270
3/26/2017,2017,3,26,25480
3/27/2017,2017,3,27,27062
3/28/2017,2017,3,28,26288
3/29/2017,2017,3,29,26455
3/30/2017,2017,3,30,25685
3/31/2017,2017,3,31,26701
4/1/2017,2017,4,1,27837
4/2/2017,2017,4,2,27736
4/3/2017,2017,4,3,26833
4/4/2017,2017,4,4,25004
4/5/2017,2017,4,5,23988
4/6/2017,2017,4,6,22151
4/7/2017,2017,4,7,21447
4/8/2017,2017,4,8,21831
4/9/2017,2017,4,9,22285
4/10/2017,2017,4,10,19985
4/11/2017,2017,4,11,18576
4/12/2017,2017,4,12,17506
4/13/2017,2017,4,13,17066
4/14/2017,2017,4,14,17441
4/15/2017,2017,4,15,18252
4/16/2017,2017,4,16,18436
4/17/2017,2017,4,17,17680
4/18/2017,2017,4,18,15890
4/19/2017,2017,4,19,15312
4/20/2017,2017,4,20,14580
4/21/2017,2017,4,21,15407
4/22/2017,2017,4,22,16485
4/23/2017,2017,4,23,15962
4/24/2017,2017,4,24,16727
4/25/2017,2017,4,25,15352
4/26/2017,2017,4,26,15327
4/27/2017,2017,4,27,15606
4/28/2017,2017,4,28,16489
4/29/2017,2017,4,29,18063
4/30/2017,2017,4,30,19011
5/1/2017,2017,5,1,18692
5/2/2017,2017,5,2,19783
5/3/2017,2017,5,3,18978
5/4/2017,2017,5,4,21225
5/5/2017,2017,5,5,19905
5/6/2017,2017,5,6,22051
5/7/2017,2017,5,7,22296
5/8/2017,2017,5,8,23417
5/9/2017,2017,5,9,21895
5/10/2017,2017,5,10,22638
5/11/2017,2017,5,11,23155
5/12/2017,2017,5,12,24324
5/13/2017,2017,5,13,26249
5/14/2017,2017,5,14,26943
5/15/2017,2017,5,15,27402
5/16/2017,2017,5,16,27165
5/17/2017,2017,5,17,26659
5/18/2017,2017,5,18,26962
5/19/2017,2017,5,19,28851
5/20/2017,2017,5,20,30764
5/21/2017,2017,5,21,31006
5/22/2017,2017,5,22,32158
5/23/2017,2017,5,23,32011
5/24/2017,2017,5,24,32550
5/25/2017,2017,5,25,33636
5/26/2017,2017,5,26,35093
5/27/2017,2017,5,27,37731
5/28/2017,2017,5,28,39260
5/29/2017,2017,5,29,39508
5/30/2017,2017,5,30,39315
5/31/2017,2017,5,31,40284
6/1/2017,2017,6,1,40222
6/2/2017,2017,6,2,40833
6/3/2017,2017,6,3,42105
6/4/2017,2017,6,4,42221
6/5/2017,2017,6,5,43266
6/6/2017,2017,6,6,42141
6/7/2017,2017,6,7,41307
6/8/2017,2017,6,8,40421
6/9/2017,2017,6,9,40934
6/10/2017,2017,6,10,42195
6/11/2017,2017,6,11,42232
6/12/2017,2017,6,12,41248
6/13/2017,2017,6,13,40477
6/14/2017,2017,6,14,40081
6/15/2017,2017,6,15,39205
6/16/2017,2017,6,16,38427
6/17/2017,2017,6,17,38986
6/18/2017,2017,6,18,38747
6/19/2017,2017,6,19,37905
6/20/2017,2017,6,20,36565
6/21/2017,2017,6,21,35129
6/22/2017,2017,6,22,34017
6/23/2017,2017,6,23,33050
6/24/2017,2017,6,24,33902
6/25/2017,2017,6,25,34110
6/26/2017,2017,6,26,31982
6/27/2017,2017,6,27,30608
6/28/2017,2017,6,28,28429
6/29/2017,2017,6,29,26645
6/30/2017,2017,6,30,25123
7/1/2017,2017,7,1,25984
7/2/2017,2017,7,2,26071
7/3/2017,2017,7,3,23855
7/4/2017,2017,7,4,21596
7/5/2017,2017,7,5,19979
7/6/2017,2017,7,6,19322
7/7/2017,2017,7,7,20250
7/8/2017,2017,7,8,22266
7/9/2017,2017,7,9,22724
7/10/2017,2017,7,10,22552
7/11/2017,2017,7,11,22965
7/12/2017,2017,7,12,22694
7/13/2017,2017,7,13,23950
7/14/2017,2017,7,14,24139
7/15/2017,2017,7,15,26233
7/16/2017,2017,7,16,26685
7/17/2017,2017,7,17,27607
7/18/2017,2017,7,18,27980
7/19/2017,2017,7,19,28652
7/20/2017,2017,7,20,29564
7/21/2017,2017,7,21,30186
7/22/2017,2017,7,22,32037
7/23/2017,2017,7,23,32151
7/24/2017,2017,7,24,32618
7/25/2017,2017,7,25,32202
7/26/2017,2017,7,26,32127
7/27/2017,2017,7,27,32336
7/28/2017,2017,7,28,32386
7/29/2017,2017,7,29,34408
7/30/2017,2017,7,30,34739
7/31/2017,2017,7,31,35681
8/1/2017,2017,8,1,35820
8/2/2017,2017,8,2,35986
8/3/2017,2017,8,3,35781
8/4/2017,2017,8,4,36529
8/5/2017,2017,8,5,38106
8/6/2017,2017,8,6,37879
8/7/2017,2017,8,7,37593
8/8/2017,2017,8,8,37116
8/9/2017,2017,8,9,37502
8/10/2017,2017,8,10,37118
8/11/2017,2017,8,11,37225
8/12/2017,2017,8,12,39225
8/13/2017,2017,8,13,40119
8/14/2017,2017,8,14,40547
8/15/2017,2017,8,15,40827
8/16/2017,2017,8,16,39758
8/17/2017,2017,8,17,38854
8/18/2017,2017,8,18,38058
8/19/2017,2017,8,19,39483
8/20/2017,2017,8,20,39219
8/21/2017,2017,8,21,38446
8/22/2017,2017,8,22,37188
8/23/2017,2017,8,23,35742
8/24/2017,2017,8,24,34724
8/25/2017,2017,8,25,33864
8/26/2017,2017,8,26,35403
8/27/2017,2017,8,27,36402
8/28/2017,2017,8,28,35296
8/29/2017,2017,8,29,34265
8/30/2017,2017,8,30,33140
8/31/2017,2017,8,31,32659
9/1/2017,2017,9,1,31950
9/2/2017,2017,9,2,33585
9/3/2017,2017,9,3,33649
9/4/2017,2017,9,4,32275
9/5/2017,2017,9,5,30546
9/6/2017,2017,9,6,28657
9/7/2017,2017,9,7,27553
9/8/2017,2017,9,8,26774
9/9/2017,2017,9,9,27363
9/10/2017,2017,9,10,27414
9/11/2017,2017,9,11,25293
9/12/2017,2017,9,12,23894
9/13/2017,2017,9,13,22487
9/14/2017,2017,9,14,21225
9/15/2017,2017,9,15,21571
9/16/2017,2017,9,16,22620
9/17/2017,2017,9,17,23176
9/18/2017,2017,9,18,22222
9/19/2017,2017,9,19,20613
9/20/2017,2017,9,20,20001
9/21/2017,2017,9,21,19491
9/22/2017,2017,9,22,19486
9/23/2017,2017,9,23,20255
9/24/2017,2017,9,24,21249
9/25/2017,2017,9,25,21006
9/26/2017,2017,9,26,20686
9/27/2017,2017,9,27,20338
9/28/2017,2017,9,28,19847
9/29/2017,2017,9,29,21184
9/30/2017,2017,9,30,23576
10/1/2017,2017,10,1,23997
10/2/2017,2017,10,2,22590
10/3/2017,2017,10,3,20925
10/4/2017,2017,10,4,19254
10/5/2017,2017,10,5,17907
10/6/2017,2017,10,6,17206
10/7/2017,2017,10,7,18061
10/8/2017,2017,10,8,18013
10/9/2017,2017,10,9,18343
10/10/2017,2017,10,10,16946
10/11/2017,2017,10,11,15900
10/12/2017,2017,10,12,15615
10/13/2017,2017,10,13,16575
10/14/2017,2017,10,14,17743
10/15/2017,2017,10,15,17438
10/16/2017,2017,10,16,18062
10/17/2017,2017,10,17,16421
10/18/2017,2017,10,18,15756
10/19/2017,2017,10,19,16085
10/20/2017,2017,10,20,17856
10/21/2017,2017,10,21,18834
10/22/2017,2017,10,22,19357
10/23/2017,2017,10,23,18993
10/24/2017,2017,10,24,18098
10/25/2017,2017,10,25,17612
10/26/2017,2017,10,26,17424
10/27/2017,2017,10,27,14830
10/28/2017,2017,10,28,17014
10/29/2017,2017,10,29,17901
10/30/2017,2017,10,30,18785
10/31/2017,2017,10,31,18485
11/1/2017,2017,11,1,17440
11/2/2017,2017,11,2,16661
11/3/2017,2017,11,3,17149
11/4/2017,2017,11,4,18318
11/5/2017,2017,11,5,18304
11/6/2017,2017,11,6,17901
11/7/2017,2017,11,7,16663
11/8/2017,2017,11,8,15498
11/9/2017,2017,11,9,15045
11/10/2017,2017,11,10,14664
11/11/2017,2017,11,11,16888
11/12/2017,2017,11,12,16807
11/13/2017,2017,11,13,16916
11/14/2017,2017,11,14,15656
11/15/2017,2017,11,15,15799
11/16/2017,2017,11,16,15917
11/17/2017,2017,11,17,15607
11/18/2017,2017,11,18,17251
11/19/2017,2017,11,19,17582
11/20/2017,2017,11,20,17627
11/21/2017,2017,11,21,16802
11/22/2017,2017,11,22,16199
11/23/2017,2017,11,23,15845
11/24/2017,2017,11,24,17221
11/25/2017,2017,11,25,18261
11/26/2017,2017,11,26,18904
11/27/2017,2017,11,27,20153
11/28/2017,2017,11,28,20155
11/29/2017,2017,11,29,19991
11/30/2017,2017,11,30,20009
12/1/2017,2017,12,1,20593
12/2/2017,2017,12,2,21409
12/3/2017,2017,12,3,21222
12/4/2017,2017,12,4,20533
12/5/2017,2017,12,5,19368
12/6/2017,2017,12,6,18132
12/7/2017,2017,12,7,17313
12/8/2017,2017,12,8,17175
12/9/2017,2017,12,9,17876
12/10/2017,2017,12,10,18284
12/11/2017,2017,12,11,17770
12/12/2017,2017,12,12,16831
12/13/2017,2017,12,13,16822
12/14/2017,2017,12,14,18161
12/15/2017,2017,12,15,18869
12/16/2017,2017,12,16,20429
12/17/2017,2017,12,17,20447
12/18/2017,2017,12,18,20928
12/19/2017,2017,12,19,21504
12/20/2017,2017,12,20,20915
12/21/2017,2017,12,21,21244
12/22/2017,2017,12,22,22885
12/23/2017,2017,12,23,25397
12/24/2017,2017,12,24,25693
12/25/2017,2017,12,25,25472
12/26/2017,2017,12,26,26475
12/27/2017,2017,12,27,27001
12/28/2017,2017,12,28,27831
12/29/2017,2017,12,29,25949
12/30/2017,2017,12,30,28244
12/31/2017,2017,12,31,29648
1/1/2018,2018,1,1,27867
1/2/2018,2018,1,2,26972
1/3/2018,2018,1,3,25812
1/4/2018,2018,1,4,25020
1/5/2018,2018,1,5,23229
1/6/2018,2018,1,6,23982
1/7/2018,2018,1,7,23996
1/8/2018,2018,1,8,22515
1/9/2018,2018,1,9,20999
1/10/2018,2018,1,10,19497
1/11/2018,2018,1,11,17505
1/12/2018,2018,1,12,16733
1/13/2018,2018,1,13,18402
1/14/2018,2018,1,14,19541
1/15/2018,2018,1,15,17839
1/16/2018,2018,1,16,16437
1/17/2018,2018,1,17,16106
1/18/2018,2018,1,18,16404
1/19/2018,2018,1,19,16740
1/20/2018,2018,1,20,18152
1/21/2018,2018,1,21,19179
1/22/2018,2018,1,22,18293
1/23/2018,2018,1,23,17563
1/24/2018,2018,1,24,17810
1/25/2018,2018,1,25,17637
1/26/2018,2018,1,26,17242
1/27/2018,2018,1,27,19438
1/28/2018,2018,1,28,20855
1/29/2018,2018,1,29,20590
1/30/2018,2018,1,30,19924
1/31/2018,2018,1,31,20493
2/1/2018,2018,2,1,19703
2/2/2018,2018,2,2,19430
2/3/2018,2018,2,3,20927
2/4/2018,2018,2,4,20861
2/5/2018,2018,2,5,20731
2/6/2018,2018,2,6,19572
2/7/2018,2018,2,7,19990
2/8/2018,2018,2,8,19697
2/9/2018,2018,2,9,19144
2/10/2018,2018,2,10,20261
2/11/2018,2018,2,11,21163
2/12/2018,2018,2,12,20553
2/13/2018,2018,2,13,19289
2/14/2018,2018,2,14,18887
2/15/2018,2018,2,15,16912
2/16/2018,2018,2,16,15108
2/17/2018,2018,2,17,15906
2/18/2018,2018,2,18,16669
2/19/2018,2018,2,19,17111
2/20/2018,2018,2,20,15997
2/21/2018,2018,2,21,14577
2/22/2018,2018,2,22,15470
2/23/2018,2018,2,23,16051
2/24/2018,2018,2,24,18377
2/25/2018,2018,2,25,20085
2/26/2018,2018,2,26,20010
2/27/2018,2018,2,27,19232
2/28/2018,2018,2,28,18663
3/1/2018,2018,3,1,19315
3/2/2018,2018,3,2,20201
3/3/2018,2018,3,3,22185
3/4/2018,2018,3,4,22321
3/5/2018,2018,3,5,22085
3/6/2018,2018,3,6,20822
3/7/2018,2018,3,7,19458
3/8/2018,2018,3,8,18563
3/9/2018,2018,3,9,18740
3/10/2018,2018,3,10,21164
3/11/2018,2018,3,11,22050
3/12/2018,2018,3,12,21901
3/13/2018,2018,3,13,20721
3/14/2018,2018,3,14,20010
3/15/2018,2018,3,15,19182
3/16/2018,2018,3,16,18726
3/17/2018,2018,3,17,20126
3/18/2018,2018,3,18,20476
3/19/2018,2018,3,19,20200
3/20/2018,2018,3,20,19152
3/21/2018,2018,3,21,18104
3/22/2018,2018,3,22,17518
3/23/2018,2018,3,23,18640
3/24/2018,2018,3,24,21028
3/25/2018,2018,3,25,21405
3/26/2018,2018,3,26,22617
3/27/2018,2018,3,27,21487
3/28/2018,2018,3,28,21626
3/29/2018,2018,3,29,22186
3/30/2018,2018,3,30,23011
3/31/2018,2018,3,31,24452
4/1/2018,2018,4,1,25321
4/2/2018,2018,4,2,24748
4/3/2018,2018,4,3,22707
4/4/2018,2018,4,4,21351
4/5/2018,2018,4,5,20282
4/6/2018,2018,4,6,19889
4/7/2018,2018,4,7,20460
4/8/2018,2018,4,8,20509
4/9/2018,2018,4,9,20509
4/10/2018,2018,4,10,19000
4/11/2018,2018,4,11,18099
4/12/2018,2018,4,12,17704
4/13/2018,2018,4,13,17730
4/14/2018,2018,4,14,18452
4/15/2018,2018,4,15,19233
4/16/2018,2018,4,16,18881
4/17/2018,2018,4,17,17071
4/18/2018,2018,4,18,16014
4/19/2018,2018,4,19,15075
4/20/2018,2018,4,20,15080
4/21/2018,2018,4,21,15851
4/22/2018,2018,4,22,15754
4/23/2018,2018,4,23,14892
4/24/2018,2018,4,24,13405
4/25/2018,2018,4,25,13287
4/26/2018,2018,4,26,14825
4/27/2018,2018,4,27,16364
4/28/2018,2018,4,28,19239
4/29/2018,2018,4,29,21071
4/30/2018,2018,4,30,21454
5/1/2018,2018,5,1,19601
5/2/2018,2018,5,2,19632
5/3/2018,2018,5,3,19536
5/4/2018,2018,5,4,20152
5/5/2018,2018,5,5,21702
5/6/2018,2018,5,6,22617
5/7/2018,2018,5,7,21584
5/8/2018,2018,5,8,21705
5/9/2018,2018,5,9,21320
5/10/2018,2018,5,10,21760
5/11/2018,2018,5,11,21541
5/12/2018,2018,5,12,23156
5/13/2018,2018,5,13,23555
5/14/2018,2018,5,14,25263
5/15/2018,2018,5,15,24882
5/16/2018,2018,5,16,24064
5/17/2018,2018,5,17,23586
5/18/2018,2018,5,18,24002
5/19/2018,2018,5,19,25588
5/20/2018,2018,5,20,26130
5/21/2018,2018,5,21,28053
5/22/2018,2018,5,22,26371
5/23/2018,2018,5,23,27454
5/24/2018,2018,5,24,27754
5/25/2018,2018,5,25,28378
5/26/2018,2018,5,26,30767
5/27/2018,2018,5,27,31783
5/28/2018,2018,5,28,32453
5/29/2018,2018,5,29,32038
5/30/2018,2018,5,30,32725
5/31/2018,2018,5,31,33766
6/1/2018,2018,6,1,33349
6/2/2018,2018,6,2,33848
6/3/2018,2018,6,3,33853
6/4/2018,2018,6,4,33413
6/5/2018,2018,6,5,32131
6/6/2018,2018,6,6,32306
6/7/2018,2018,6,7,30691
6/8/2018,2018,6,8,30758
6/9/2018,2018,6,9,31776
6/10/2018,2018,6,10,31645
6/11/2018,2018,6,11,31086
6/12/2018,2018,6,12,29991
6/13/2018,2018,6,13,29102
6/14/2018,2018,6,14,29876
6/15/2018,2018,6,15,29601
6/16/2018,2018,6,16,30615
6/17/2018,2018,6,17,30661
6/18/2018,2018,6,18,29779
6/19/2018,2018,6,19,28124
6/20/2018,2018,6,20,27396
6/21/2018,2018,6,21,26175
6/22/2018,2018,6,22,25649
6/23/2018,2018,6,23,26325
6/24/2018,2018,6,24,27028
6/25/2018,2018,6,25,25310
6/26/2018,2018,6,26,23205
6/27/2018,2018,6,27,21212
6/28/2018,2018,6,28,19150
6/29/2018,2018,6,29,18526
