year,sex,career,source,count
2010,Men,Religion-related work,Western Seoul,265
2010,Men,Religion-related work,Southern Seoul,517
2010,Men,Religion-related work,Eastern Seoul,618
2010,Men,Religion-related work,Busan,331
2010,Men,Religion-related work,Daegu/Gyeongbook,302
2010,Men,Religion-related work,Incheon,262
2010,Men,Religion-related work,Ulsan,92
2010,Men,Religion-related work,Gyeonggi,465
2010,Men,Religion-related work,Gangwon,146
2010,Men,Religion-related work,Chungbook,163
2010,Men,Religion-related work,Daejeon/Sejong/Chungnaam,348
2010,Men,Religion-related work,Jeonbook,362
2010,Men,Religion-related work,Gwangju/Jeonnaam,449
2010,Men,Religion-related work,Gyeongnaam,115
2010,Men,Religion-related work,Jeju,79
2010,Men,Religion-related work,Korean Red Cross 외,376
2010,Men,Stay-at-home,Korean Red Cross,659
2010,Men,Stay-at-home,Central Seoul,98
2010,Men,Stay-at-home,Western Seoul,23
2010,Men,Stay-at-home,Southern Seoul,43
2010,Men,Stay-at-home,Eastern Seoul,65
2010,Men,Stay-at-home,Busan,101
2010,Men,Stay-at-home,Daegu/Gyeongbook,36
2010,Men,Stay-at-home,Incheon,38
2010,Men,Stay-at-home,Ulsan,7
2010,Men,Stay-at-home,Gyeonggi,35
2010,Men,Stay-at-home,Gangwon,16
2010,Men,Stay-at-home,Chungbook,26
2010,Men,Stay-at-home,Daejeon/Sejong/Chungnaam,59
2010,Men,Stay-at-home,Jeonbook,31
2010,Men,Stay-at-home,Gwangju/Jeonnaam,34
2010,Men,Stay-at-home,Gyeongnaam,11
2010,Men,Stay-at-home,Jeju,36
2010,Men,Stay-at-home,Korean Red Cross 외,63
2010,Men,Other,Korean Red Cross,157261
2010,Men,Other,Central Seoul,20044
2010,Men,Other,Western Seoul,10856
2010,Men,Other,Southern Seoul,18714
2010,Men,Other,Eastern Seoul,16644
2010,Men,Other,Busan,16565
2010,Men,Other,Daegu/Gyeongbook,9870
2010,Men,Other,Incheon,9818
2010,Men,Other,Ulsan,3676
2010,Men,Other,Gyeonggi,9996
2010,Men,Other,Gangwon,2744
2010,Men,Other,Chungbook,4399
2010,Men,Other,Daejeon/Sejong/Chungnaam,8442
2010,Men,Other,Jeonbook,6711
2010,Men,Other,Gwangju/Jeonnaam,11610
2010,Men,Other,Gyeongnaam,4109
2010,Men,Other,Jeju,3063
2010,Men,Other,Korean Red Cross 외,14025
2010,Women,Highschool Student,Korean Red Cross,255560
2010,Women,Highschool Student,Central Seoul,23920
2010,Women,Highschool Student,Western Seoul,6212
2010,Women,Highschool Student,Southern Seoul,13804
2010,Women,Highschool Student,Eastern Seoul,36222
2010,Women,Highschool Student,Busan,21411
2010,Women,Highschool Student,Daegu/Gyeongbook,21844
2010,Women,Highschool Student,Incheon,23469
2010,Women,Highschool Student,Ulsan,8598
2010,Women,Highschool Student,Gyeonggi,20358
2010,Women,Highschool Student,Gangwon,5906
2010,Women,Highschool Student,Chungbook,7327
2010,Women,Highschool Student,Daejeon/Sejong/Chungnaam,13350
2010,Women,Highschool Student,Jeonbook,10894
2010,Women,Highschool Student,Gwangju/Jeonnaam,26556
2010,Women,Highschool Student,Gyeongnaam,9959
2010,Women,Highschool Student,Jeju,5730
2010,Women,Highschool Student,Korean Red Cross 외,12343
2010,Women,University Student,Korean Red Cross,274918
2010,Women,University Student,Central Seoul,29052
2010,Women,University Student,Western Seoul,8612
2010,Women,University Student,Southern Seoul,21930
2010,Women,University Student,Eastern Seoul,27096
2010,Women,University Student,Busan,28448
2010,Women,University Student,Daegu/Gyeongbook,30731
2010,Women,University Student,Incheon,14302
2010,Women,University Student,Ulsan,6189
2010,Women,University Student,Gyeonggi,13349
2010,Women,University Student,Gangwon,7460
2010,Women,University Student,Chungbook,9902
2010,Women,University Student,Daejeon/Sejong/Chungnaam,20505
2010,Women,University Student,Jeonbook,15074
2010,Women,University Student,Gwangju/Jeonnaam,29000
2010,Women,University Student,Gyeongnaam,9004
2010,Women,University Student,Jeju,4264
2010,Women,University Student,Korean Red Cross 외,18965
2010,Women,Military Person,Korean Red Cross,1864
2010,Women,Military Person,Central Seoul,171
2010,Women,Military Person,Western Seoul,40
2010,Women,Military Person,Southern Seoul,217
2010,Women,Military Person,Eastern Seoul,201
2010,Women,Military Person,Busan,88
2010,Women,Military Person,Daegu/Gyeongbook,172
2010,Women,Military Person,Incheon,85
2010,Women,Military Person,Ulsan,0
2010,Women,Military Person,Gyeonggi,153
2010,Women,Military Person,Gangwon,181
2010,Women,Military Person,Chungbook,87
2010,Women,Military Person,Daejeon/Sejong/Chungnaam,191
2010,Women,Military Person,Jeonbook,68
2010,Women,Military Person,Gwangju/Jeonnaam,87
2010,Women,Military Person,Gyeongnaam,108
2010,Women,Military Person,Jeju,15
2010,Women,Military Person,Korean Red Cross 외,78
2010,Women,Company Worker,Korean Red Cross,78058
2010,Women,Company Worker,Central Seoul,11911
2010,Women,Company Worker,Western Seoul,4128
2010,Women,Company Worker,Southern Seoul,10906
2010,Women,Company Worker,Eastern Seoul,9027
2010,Women,Company Worker,Busan,6795
2010,Women,Company Worker,Daegu/Gyeongbook,5687
2010,Women,Company Worker,Incheon,5368
2010,Women,Company Worker,Ulsan,1757
2010,Women,Company Worker,Gyeonggi,6354
2010,Women,Company Worker,Gangwon,1287
2010,Women,Company Worker,Chungbook,1641
2010,Women,Company Worker,Daejeon/Sejong/Chungnaam,3752
2010,Women,Company Worker,Jeonbook,1426
2010,Women,Company Worker,Gwangju/Jeonnaam,4229
2010,Women,Company Worker,Gyeongnaam,2128
2010,Women,Company Worker,Jeju,1662
2010,Women,Company Worker,Korean Red Cross 외,8019
2010,Women,Public Worker,Korean Red Cross,8171
2010,Women,Public Worker,Central Seoul,806
2010,Women,Public Worker,Western Seoul,209
2010,Women,Public Worker,Southern Seoul,645
2010,Women,Public Worker,Eastern Seoul,746
2010,Women,Public Worker,Busan,565
2010,Women,Public Worker,Daegu/Gyeongbook,683
2010,Women,Public Worker,Incheon,320
2010,Women,Public Worker,Ulsan,214
2010,Women,Public Worker,Gyeonggi,598
2010,Women,Public Worker,Gangwon,336
2010,Women,Public Worker,Chungbook,214
2010,Women,Public Worker,Daejeon/Sejong/Chungnaam,630
2010,Women,Public Worker,Jeonbook,296
2010,Women,Public Worker,Gwangju/Jeonnaam,1271
2010,Women,Public Worker,Gyeongnaam,347
2010,Women,Public Worker,Jeju,291
2010,Women,Public Worker,Korean Red Cross 외,335
2010,Women,Self-employed,Korean Red Cross,4555
2010,Women,Self-employed,Central Seoul,511
2010,Women,Self-employed,Western Seoul,164
2010,Women,Self-employed,Southern Seoul,399
2010,Women,Self-employed,Eastern Seoul,758
2010,Women,Self-employed,Busan,499
2010,Women,Self-employed,Daegu/Gyeongbook,349
2010,Women,Self-employed,Incheon,262
2010,Women,Self-employed,Ulsan,110
2010,Women,Self-employed,Gyeonggi,351
2010,Women,Self-employed,Gangwon,123
2010,Women,Self-employed,Chungbook,114
2010,Women,Self-employed,Daejeon/Sejong/Chungnaam,187
2010,Women,Self-employed,Jeonbook,156
2010,Women,Self-employed,Gwangju/Jeonnaam,320
2010,Women,Self-employed,Gyeongnaam,118
2010,Women,Self-employed,Jeju,134
2010,Women,Self-employed,Korean Red Cross 외,303
2010,Women,Religion-related work,Korean Red Cross,679
2010,Women,Religion-related work,Central Seoul,70
2010,Women,Religion-related work,Western Seoul,37
2010,Women,Religion-related work,Southern Seoul,67
2010,Women,Religion-related work,Eastern Seoul,105
2010,Women,Religion-related work,Busan,72
2010,Women,Religion-related work,Daegu/Gyeongbook,48
2010,Women,Religion-related work,Incheon,39
2010,Women,Religion-related work,Ulsan,6
2010,Women,Religion-related work,Gyeonggi,22
2010,Women,Religion-related work,Gangwon,8
2010,Women,Religion-related work,Chungbook,20
2010,Women,Religion-related work,Daejeon/Sejong/Chungnaam,44
2010,Women,Religion-related work,Jeonbook,40
2010,Women,Religion-related work,Gwangju/Jeonnaam,53
2010,Women,Religion-related work,Gyeongnaam,17
2010,Women,Religion-related work,Jeju,31
2010,Women,Religion-related work,Korean Red Cross 외,81
2010,Women,Stay-at-home,Korean Red Cross,27053
2010,Women,Stay-at-home,Central Seoul,2532
2010,Women,Stay-at-home,Western Seoul,1040
2010,Women,Stay-at-home,Southern Seoul,2161
2010,Women,Stay-at-home,Eastern Seoul,4283
2010,Women,Stay-at-home,Busan,2307
2010,Women,Stay-at-home,Daegu/Gyeongbook,2403
2010,Women,Stay-at-home,Incheon,2087
2010,Women,Stay-at-home,Ulsan,892
2010,Women,Stay-at-home,Gyeonggi,2359
2010,Women,Stay-at-home,Gangwon,805
2010,Women,Stay-at-home,Chungbook,594
2010,Women,Stay-at-home,Daejeon/Sejong/Chungnaam,1348
2010,Women,Stay-at-home,Jeonbook,724
2010,Women,Stay-at-home,Gwangju/Jeonnaam,2393
2010,Women,Stay-at-home,Gyeongnaam,737
2010,Women,Stay-at-home,Jeju,388
2010,Women,Stay-at-home,Korean Red Cross 외,1334
2010,Women,Other,Korean Red Cross,66171
2010,Women,Other,Central Seoul,9886
2010,Women,Other,Western Seoul,4033
2010,Women,Other,Southern Seoul,8163
2010,Women,Other,Eastern Seoul,8428
2010,Women,Other,Busan,5790
2010,Women,Other,Daegu/Gyeongbook,4785
2010,Women,Other,Incheon,5485
2010,Women,Other,Ulsan,1471
2010,Women,Other,Gyeonggi,4120
2010,Women,Other,Gangwon,1132
2010,Women,Other,Chungbook,1289
2010,Women,Other,Daejeon/Sejong/Chungnaam,2887
2010,Women,Other,Jeonbook,1690
2010,Women,Other,Gwangju/Jeonnaam,4206
2010,Women,Other,Gyeongnaam,1570
2010,Women,Other,Jeju,1236
2010,Women,Other,Korean Red Cross 외,7792
2011,Men,Highschool Student,Korean Red Cross,400454
2011,Men,Highschool Student,Central Seoul,
2011,Men,Highschool Student,Western Seoul,33926
2011,Men,Highschool Student,Southern Seoul,21104
2011,Men,Highschool Student,Eastern Seoul,44878
2011,Men,Highschool Student,Busan,33317
2011,Men,Highschool Student,Daegu/Gyeongbook,32285
2011,Men,Highschool Student,Incheon,38052
2011,Men,Highschool Student,Ulsan,15217
2011,Men,Highschool Student,Gyeonggi,35010
2011,Men,Highschool Student,Gangwon,10967
2011,Men,Highschool Student,Chungbook,15383
2011,Men,Highschool Student,Daejeon/Sejong/Chungnaam,33823
2011,Men,Highschool Student,Jeonbook,20712
2011,Men,Highschool Student,Gwangju/Jeonnaam,34080
2011,Men,Highschool Student,Gyeongnaam,25135
2011,Men,Highschool Student,Jeju,6565
2011,Men,Highschool Student,Korean Red Cross 외,23749
2011,Men,University Student,Korean Red Cross,447846
2011,Men,University Student,Central Seoul,
2011,Men,University Student,Western Seoul,48560
2011,Men,University Student,Southern Seoul,39230
2011,Men,University Student,Eastern Seoul,41632
2011,Men,University Student,Busan,49121
2011,Men,University Student,Daegu/Gyeongbook,45678
2011,Men,University Student,Incheon,22778
2011,Men,University Student,Ulsan,14237
2011,Men,University Student,Gyeonggi,23282
2011,Men,University Student,Gangwon,11620
2011,Men,University Student,Chungbook,23290
2011,Men,University Student,Daejeon/Sejong/Chungnaam,42252
2011,Men,University Student,Jeonbook,25595
2011,Men,University Student,Gwangju/Jeonnaam,36080
2011,Men,University Student,Gyeongnaam,20628
2011,Men,University Student,Jeju,3863
2011,Men,University Student,Korean Red Cross 외,32211
2011,Men,Military Person,Korean Red Cross,308257
2011,Men,Military Person,Central Seoul,
2011,Men,Military Person,Western Seoul,24836
2011,Men,Military Person,Southern Seoul,33787
2011,Men,Military Person,Eastern Seoul,25234
2011,Men,Military Person,Busan,19032
2011,Men,Military Person,Daegu/Gyeongbook,24951
2011,Men,Military Person,Incheon,16157
2011,Men,Military Person,Ulsan,5158
2011,Men,Military Person,Gyeonggi,18778
2011,Men,Military Person,Gangwon,36176
2011,Men,Military Person,Chungbook,16550
2011,Men,Military Person,Daejeon/Sejong/Chungnaam,29698
2011,Men,Military Person,Jeonbook,20407
2011,Men,Military Person,Gwangju/Jeonnaam,14983
2011,Men,Military Person,Gyeongnaam,19844
2011,Men,Military Person,Jeju,2666
2011,Men,Military Person,Korean Red Cross 외,3657
2011,Men,Company Worker,Korean Red Cross,323295
2011,Men,Company Worker,Central Seoul,
2011,Men,Company Worker,Western Seoul,42250
2011,Men,Company Worker,Southern Seoul,39467
2011,Men,Company Worker,Eastern Seoul,30489
2011,Men,Company Worker,Busan,27941
2011,Men,Company Worker,Daegu/Gyeongbook,21946
2011,Men,Company Worker,Incheon,22228
2011,Men,Company Worker,Ulsan,13645
2011,Men,Company Worker,Gyeonggi,31681
2011,Men,Company Worker,Gangwon,6589
2011,Men,Company Worker,Chungbook,9033
2011,Men,Company Worker,Daejeon/Sejong/Chungnaam,23017
2011,Men,Company Worker,Jeonbook,12804
2011,Men,Company Worker,Gwangju/Jeonnaam,20158
2011,Men,Company Worker,Gyeongnaam,17825
2011,Men,Company Worker,Jeju,4222
2011,Men,Company Worker,Korean Red Cross 외,28036
2011,Men,Public Worker,Korean Red Cross,50868
2011,Men,Public Worker,Central Seoul,
2011,Men,Public Worker,Western Seoul,3879
2011,Men,Public Worker,Southern Seoul,3069
2011,Men,Public Worker,Eastern Seoul,5021
2011,Men,Public Worker,Busan,3383
2011,Men,Public Worker,Daegu/Gyeongbook,4842
2011,Men,Public Worker,Incheon,2530
2011,Men,Public Worker,Ulsan,1252
2011,Men,Public Worker,Gyeonggi,3421
2011,Men,Public Worker,Gangwon,2804
2011,Men,Public Worker,Chungbook,2294
2011,Men,Public Worker,Daejeon/Sejong/Chungnaam,5224
2011,Men,Public Worker,Jeonbook,2871
2011,Men,Public Worker,Gwangju/Jeonnaam,5144
2011,Men,Public Worker,Gyeongnaam,3771
2011,Men,Public Worker,Jeju,1363
2011,Men,Public Worker,Korean Red Cross 외,1646
2011,Men,Self-employed,Korean Red Cross,43679
2011,Men,Self-employed,Central Seoul,
2011,Men,Self-employed,Western Seoul,5206
2011,Men,Self-employed,Southern Seoul,4424
2011,Men,Self-employed,Eastern Seoul,5900
2011,Men,Self-employed,Busan,4583
2011,Men,Self-employed,Daegu/Gyeongbook,3425
2011,Men,Self-employed,Incheon,2982
2011,Men,Self-employed,Ulsan,1035
2011,Men,Self-employed,Gyeonggi,4043
2011,Men,Self-employed,Gangwon,1351
2011,Men,Self-employed,Chungbook,1366
2011,Men,Self-employed,Daejeon/Sejong/Chungnaam,2272
2011,Men,Self-employed,Jeonbook,1947
2011,Men,Self-employed,Gwangju/Jeonnaam,3034
2011,Men,Self-employed,Gyeongnaam,1393
2011,Men,Self-employed,Jeju,718
2011,Men,Self-employed,Korean Red Cross 외,2602
2011,Men,Religion-related work,Korean Red Cross,4470
2011,Men,Religion-related work,Central Seoul,
2011,Men,Religion-related work,Western Seoul,597
2011,Men,Religion-related work,Southern Seoul,423
2011,Men,Religion-related work,Eastern Seoul,699
2011,Men,Religion-related work,Busan,238
2011,Men,Religion-related work,Daegu/Gyeongbook,285
2011,Men,Religion-related work,Incheon,295
2011,Men,Religion-related work,Ulsan,74
2011,Men,Religion-related work,Gyeonggi,392
2011,Men,Religion-related work,Gangwon,139
2011,Men,Religion-related work,Chungbook,165
2011,Men,Religion-related work,Daejeon/Sejong/Chungnaam,306
2011,Men,Religion-related work,Jeonbook,326
2011,Men,Religion-related work,Gwangju/Jeonnaam,392
2011,Men,Religion-related work,Gyeongnaam,79
2011,Men,Religion-related work,Jeju,60
2011,Men,Religion-related work,Korean Red Cross 외,386
2011,Men,Stay-at-home,Korean Red Cross,314
2011,Men,Stay-at-home,Central Seoul,
2011,Men,Stay-at-home,Western Seoul,22
2011,Men,Stay-at-home,Southern Seoul,25
2011,Men,Stay-at-home,Eastern Seoul,27
2011,Men,Stay-at-home,Busan,42
2011,Men,Stay-at-home,Daegu/Gyeongbook,23
2011,Men,Stay-at-home,Incheon,11
2011,Men,Stay-at-home,Ulsan,3
2011,Men,Stay-at-home,Gyeonggi,45
2011,Men,Stay-at-home,Gangwon,5
2011,Men,Stay-at-home,Chungbook,6
2011,Men,Stay-at-home,Daejeon/Sejong/Chungnaam,33
2011,Men,Stay-at-home,Jeonbook,40
2011,Men,Stay-at-home,Gwangju/Jeonnaam,14
2011,Men,Stay-at-home,Gyeongnaam,10
2011,Men,Stay-at-home,Jeju,8
2011,Men,Stay-at-home,Korean Red Cross 외,79
2011,Men,Other,Korean Red Cross,138074
2011,Men,Other,Central Seoul,
2011,Men,Other,Western Seoul,19801
2011,Men,Other,Southern Seoul,18836
2011,Men,Other,Eastern Seoul,17333
2011,Men,Other,Busan,13203
2011,Men,Other,Daegu/Gyeongbook,8956
2011,Men,Other,Incheon,10255
2011,Men,Other,Ulsan,3710
2011,Men,Other,Gyeonggi,9814
2011,Men,Other,Gangwon,2754
2011,Men,Other,Chungbook,3731
2011,Men,Other,Daejeon/Sejong/Chungnaam,8499
2011,Men,Other,Jeonbook,6223
2011,Men,Other,Gwangju/Jeonnaam,9433
2011,Men,Other,Gyeongnaam,3281
2011,Men,Other,Jeju,2245
2011,Men,Other,Korean Red Cross 외,14908
2011,Women,Highschool Student,Korean Red Cross,270075
2011,Women,Highschool Student,Central Seoul,
2011,Women,Highschool Student,Western Seoul,30020
2011,Women,Highschool Student,Southern Seoul,13078
2011,Women,Highschool Student,Eastern Seoul,36250
2011,Women,Highschool Student,Busan,21607
2011,Women,Highschool Student,Daegu/Gyeongbook,22623
2011,Women,Highschool Student,Incheon,28434
2011,Women,Highschool Student,Ulsan,8261
2011,Women,Highschool Student,Gyeonggi,22482
2011,Women,Highschool Student,Gangwon,7254
2011,Women,Highschool Student,Chungbook,6508
2011,Women,Highschool Student,Daejeon/Sejong/Chungnaam,14963
2011,Women,Highschool Student,Jeonbook,13611
2011,Women,Highschool Student,Gwangju/Jeonnaam,29614
2011,Women,Highschool Student,Gyeongnaam,9365
2011,Women,Highschool Student,Jeju,6005
2011,Women,Highschool Student,Korean Red Cross 외,17974
2011,Women,University Student,Korean Red Cross,286715
2011,Women,University Student,Central Seoul,
2011,Women,University Student,Western Seoul,35439
2011,Women,University Student,Southern Seoul,23066
2011,Women,University Student,Eastern Seoul,31296
2011,Women,University Student,Busan,30705
2011,Women,University Student,Daegu/Gyeongbook,32935
2011,Women,University Student,Incheon,16341
2011,Women,University Student,Ulsan,6527
2011,Women,University Student,Gyeonggi,14700
2011,Women,University Student,Gangwon,8037
2011,Women,University Student,Chungbook,9453
2011,Women,University Student,Daejeon/Sejong/Chungnaam,21244
2011,Women,University Student,Jeonbook,16090
2011,Women,University Student,Gwangju/Jeonnaam,28514
2011,Women,University Student,Gyeongnaam,8752
2011,Women,University Student,Jeju,3616
2011,Women,University Student,Korean Red Cross 외,21687
2011,Women,Military Person,Korean Red Cross,2015
2011,Women,Military Person,Central Seoul,
2011,Women,Military Person,Western Seoul,188
2011,Women,Military Person,Southern Seoul,242
2011,Women,Military Person,Eastern Seoul,256
2011,Women,Military Person,Busan,75
2011,Women,Military Person,Daegu/Gyeongbook,181
2011,Women,Military Person,Incheon,87
2011,Women,Military Person,Ulsan,6
2011,Women,Military Person,Gyeonggi,161
2011,Women,Military Person,Gangwon,237
2011,Women,Military Person,Chungbook,70
2011,Women,Military Person,Daejeon/Sejong/Chungnaam,168
2011,Women,Military Person,Jeonbook,139
2011,Women,Military Person,Gwangju/Jeonnaam,98
2011,Women,Military Person,Gyeongnaam,95
2011,Women,Military Person,Jeju,12
2011,Women,Military Person,Korean Red Cross 외,103
2011,Women,Company Worker,Korean Red Cross,76385
2011,Women,Company Worker,Central Seoul,
2011,Women,Company Worker,Western Seoul,13407
2011,Women,Company Worker,Southern Seoul,10578
2011,Women,Company Worker,Eastern Seoul,10509
2011,Women,Company Worker,Busan,6135
2011,Women,Company Worker,Daegu/Gyeongbook,5678
2011,Women,Company Worker,Incheon,6382
2011,Women,Company Worker,Ulsan,1792
2011,Women,Company Worker,Gyeonggi,6136
2011,Women,Company Worker,Gangwon,1726
