Year,Month,Month_Number,Surgery,Patients
2012,January,1, Lobectomy of liver ,3221.0
2012,February,2, Lobectomy of liver ,3058.0
2012,March,3, Lobectomy of liver ,3130.0
2012,April,4, Lobectomy of liver ,2925.0
2012,May,5, Lobectomy of liver ,3033.0
2012,June,6, Lobectomy of liver ,2847.0
2012,July,7, Lobectomy of liver ,3253.0
2012,August,8, Lobectomy of liver ,3068.0
2012,September,9, Lobectomy of liver ,2868.0
2012,October,10, Lobectomy of liver ,3271.0
2012,November,11, Lobectomy of liver ,2867.0
2012,December,12, Lobectomy of liver ,2742.0
2013,January,1, Lobectomy of liver ,3425.0
2013,February,2, Lobectomy of liver ,2678.0
2013,March,3, Lobectomy of liver ,3156.0
2013,April,4, Lobectomy of liver ,2936.0
2013,May,5, Lobectomy of liver ,2957.0
2013,June,6, Lobectomy of liver ,2909.0
2013,July,7, Lobectomy of liver ,3158.0
2013,August,8, Lobectomy of liver ,2952.0
2013,September,9, Lobectomy of liver ,2821.0
2013,October,10, Lobectomy of liver ,3039.0
2013,November,11, Lobectomy of liver ,2769.0
2013,December,12, Lobectomy of liver ,2745.0
2014,January,1, Lobectomy of liver ,3038.0
2014,February,2, Lobectomy of liver ,3058.0
2014,March,3, Lobectomy of liver ,3175.0
2014,April,4, Lobectomy of liver ,3044.0
2014,May,5, Lobectomy of liver ,2855.0
2014,June,6, Lobectomy of liver ,2882.0
2014,July,7, Lobectomy of liver ,3063.0
2014,August,8, Lobectomy of liver ,2962.0
2014,September,9, Lobectomy of liver ,2822.0
2014,October,10, Lobectomy of liver ,2972.0
2014,November,11, Lobectomy of liver ,2848.0
2014,December,12, Lobectomy of liver ,2879.0
2015,January,1, Lobectomy of liver ,3325.0
2015,February,2, Lobectomy of liver ,2597.0
2015,March,3, Lobectomy of liver ,3330.0
2015,April,4, Lobectomy of liver ,3059.0
2015,May,5, Lobectomy of liver ,2905.0
2015,June,6, Lobectomy of liver ,2595.0
2015,July,7, Lobectomy of liver ,3008.0
2015,August,8, Lobectomy of liver ,3395.0
2015,September,9, Lobectomy of liver ,2803.0
2015,October,10, Lobectomy of liver ,3227.0
2015,November,11, Lobectomy of liver ,3193.0
2015,December,12, Lobectomy of liver ,2991.0
2016,January,1, Lobectomy of liver ,3434.0
2016,February,2, Lobectomy of liver ,2727.0
2016,March,3, Lobectomy of liver ,3503.0
2016,April,4, Lobectomy of liver ,2866.0
2016,May,5, Lobectomy of liver ,3275.0
2016,June,6, Lobectomy of liver ,3162.0
2016,July,7, Lobectomy of liver ,3144.0
2016,August,8, Lobectomy of liver ,3215.0
2016,September,9, Lobectomy of liver ,2720.0
2016,October,10, Lobectomy of liver ,3148.0
2016,November,11, Lobectomy of liver ,3048.0
2016,December,12, Lobectomy of liver ,2832.0
2017,January,1, Lobectomy of liver ,3127.0
2017,February,2, Lobectomy of liver ,2954.0
2017,March,3, Lobectomy of liver ,3383.0
2017,April,4, Lobectomy of liver ,2946.0
2017,May,5, Lobectomy of liver ,3180.0
2017,June,6, Lobectomy of liver ,3065.0
2017,July,7, Lobectomy of liver ,3385.0
2017,August,8, Lobectomy of liver ,3278.0
2017,September,9, Lobectomy of liver ,3093.0
2017,October,10, Lobectomy of liver ,2889.0
2017,November,11, Lobectomy of liver ,3416.0
2017,December,12, Lobectomy of liver ,2801.0
2018,January,1, Lobectomy of liver ,3706.0
2018,February,2, Lobectomy of liver ,2699.0
2018,March,3, Lobectomy of liver ,3268.0
2018,April,4, Lobectomy of liver ,3135.0
2018,May,5, Lobectomy of liver ,3182.0
2018,June,6, Lobectomy of liver ,2958.0
2018,July,7, Lobectomy of liver ,3289.0
2018,August,8, Lobectomy of liver ,3190.0
2018,September,9, Lobectomy of liver ,2700.0
2018,October,10, Lobectomy of liver ,3341.0
2018,November,11, Lobectomy of liver ,3045.0
2018,December,12, Lobectomy of liver ,2904.0
2019,January,1, Lobectomy of liver ,3532.0
2019,February,2, Lobectomy of liver ,2608.0
2019,March,3, Lobectomy of liver ,3334.0
2019,April,4, Lobectomy of liver ,3283.0
2019,May,5, Lobectomy of liver ,3193.0
2019,June,6, Lobectomy of liver ,3113.0
2019,July,7, Lobectomy of liver ,3489.0
2019,August,8, Lobectomy of liver ,3138.0
2019,September,9, Lobectomy of liver ,3201.0
2019,October,10, Lobectomy of liver ,3493.0
2019,November,11, Lobectomy of liver ,3023.0
2019,December,12, Lobectomy of liver ,3115.0
2020,January,1, Lobectomy of liver ,3391.0
2020,February,2, Lobectomy of liver ,3050.0
2020,March,3, Lobectomy of liver ,3132.0
2020,April,4, Lobectomy of liver ,2898.0
2020,May,5, Lobectomy of liver ,3111.0
2020,June,6, Lobectomy of liver ,3315.0
2020,July,7, Lobectomy of liver ,3402.0
2020,August,8, Lobectomy of liver ,2761.0
2020,September,9, Lobectomy of liver ,2869.0
2020,October,10, Lobectomy of liver ,3152.0
2020,November,11, Lobectomy of liver ,3251.0
2020,December,12, Lobectomy of liver ,2945.0
2021,January,1, Lobectomy of liver ,3324.0
2021,February,2, Lobectomy of liver ,2571.0
2021,March,3, Lobectomy of liver ,3444.0
2021,April,4, Lobectomy of liver ,3204.0
2021,May,5, Lobectomy of liver ,3114.0
2021,June,6, Lobectomy of liver ,3224.0
2021,July,7, Lobectomy of liver ,3147.0
2021,August,8, Lobectomy of liver ,3266.0
2021,September,9, Lobectomy of liver ,2900.0
2021,October,10, Lobectomy of liver ,3257.0
2021,November,11, Lobectomy of liver ,3210.0
2021,December,12, Lobectomy of liver ,2890.0
2022,January,1, Lobectomy of liver ,3039.0
2022,February,2, Lobectomy of liver ,2675.0
2022,March,3, Lobectomy of liver ,2912.0
2022,April,4, Lobectomy of liver ,3011.0
2022,May,5, Lobectomy of liver ,3142.0
2022,June,6, Lobectomy of liver ,3155.0
2022,July,7, Lobectomy of liver ,3110.0
2022,August,8, Lobectomy of liver ,3309.0
2022,September,9, Lobectomy of liver ,2783.0
2022,October,10, Lobectomy of liver ,3082.0
2022,November,11, Lobectomy of liver ,3077.0
2022,December,12, Lobectomy of liver ,2853.0
2006,January,1, Laminectomy ,7787.0
2006,February,2, Laminectomy ,7920.0
2006,March,3, Laminectomy ,8081.0
2006,April,4, Laminectomy ,7749.0
2006,May,5, Laminectomy ,8427.0
2006,June,6, Laminectomy ,8628.0
2006,July,7, Laminectomy ,8603.0
2006,August,8, Laminectomy ,8607.0
2006,September,9, Laminectomy ,7682.0
2006,October,10, Laminectomy ,7644.0
2006,November,11, Laminectomy ,8554.0
2006,December,12, Laminectomy ,8879.0
2007,January,1, Laminectomy ,10927.0
2007,February,2, Laminectomy ,8291.0
2007,March,3, Laminectomy ,9795.0
2007,April,4, Laminectomy ,9648.0
2007,May,5, Laminectomy ,10309.0
2007,June,6, Laminectomy ,9439.0
2007,July,7, Laminectomy ,9476.0
2007,August,8, Laminectomy ,9556.0
2007,September,9, Laminectomy ,7585.0
2007,October,10, Laminectomy ,9923.0
2007,November,11, Laminectomy ,9253.0
2007,December,12, Laminectomy ,9226.0
2008,January,1, Laminectomy ,11641.0
2008,February,2, Laminectomy ,9026.0
2008,March,3, Laminectomy ,10849.0
2008,April,4, Laminectomy ,10328.0
2008,May,5, Laminectomy ,10145.0
2008,June,6, Laminectomy ,10936.0
2008,July,7, Laminectomy ,11271.0
2008,August,8, Laminectomy ,9778.0
2008,September,9, Laminectomy ,8858.0
2008,October,10, Laminectomy ,8557.0
2008,November,11, Laminectomy ,8971.0
2008,December,12, Laminectomy ,9957.0
2009,January,1, Laminectomy ,11138.0
2009,February,2, Laminectomy ,11392.0
2009,March,3, Laminectomy ,12278.0
2009,April,4, Laminectomy ,11894.0
2009,May,5, Laminectomy ,11820.0
2009,June,6, Laminectomy ,12507.0
2009,July,7, Laminectomy ,13234.0
2009,August,8, Laminectomy ,12723.0
2009,September,9, Laminectomy ,11767.0
2009,October,10, Laminectomy ,12282.0
2009,November,11, Laminectomy ,11804.0
2009,December,12, Laminectomy ,12978.0
2010,January,1, Laminectomy ,14800.0
2010,February,2, Laminectomy ,12021.0
2010,March,3, Laminectomy ,14796.0
2010,April,4, Laminectomy ,13097.0
2010,May,5, Laminectomy ,13354.0
2010,June,6, Laminectomy ,14207.0
2010,July,7, Laminectomy ,13828.0
2010,August,8, Laminectomy ,14622.0
2010,September,9, Laminectomy ,11854.0
2010,October,10, Laminectomy ,12863.0
2010,November,11, Laminectomy ,13271.0
2010,December,12, Laminectomy ,13013.0
2011,January,1, Laminectomy ,14390.0
2011,February,2, Laminectomy ,12228.0
2011,March,3, Laminectomy ,14548.0
2011,April,4, Laminectomy ,13235.0
2011,May,5, Laminectomy ,14147.0
2011,June,6, Laminectomy ,13890.0
2011,July,7, Laminectomy ,12533.0
2011,August,8, Laminectomy ,11682.0
2011,September,9, Laminectomy ,10631.0
2011,October,10, Laminectomy ,12686.0
2011,November,11, Laminectomy ,13026.0
2011,December,12, Laminectomy ,13283.0
2012,January,1, Laminectomy ,15357.0
2012,February,2, Laminectomy ,14900.0
2012,March,3, Laminectomy ,14478.0
2012,April,4, Laminectomy ,13946.0
2012,May,5, Laminectomy ,15047.0
2012,June,6, Laminectomy ,14615.0
2012,July,7, Laminectomy ,15774.0
2012,August,8, Laminectomy ,14850.0
2012,September,9, Laminectomy ,12547.0
2012,October,10, Laminectomy ,14899.0
2012,November,11, Laminectomy ,13915.0
2012,December,12, Laminectomy ,13846.0
2013,January,1, Laminectomy ,17346.0
2013,February,2, Laminectomy ,12804.0
2013,March,3, Laminectomy ,14077.0
2013,April,4, Laminectomy ,14474.0
2013,May,5, Laminectomy ,14726.0
2013,June,6, Laminectomy ,14084.0
2013,July,7, Laminectomy ,15635.0
2013,August,8, Laminectomy ,13669.0
2013,September,9, Laminectomy ,12764.0
2013,October,10, Laminectomy ,13759.0
2013,November,11, Laminectomy ,13533.0
2013,December,12, Laminectomy ,14644.0
2014,January,1, Laminectomy ,14853.0
2014,February,2, Laminectomy ,14566.0
2014,March,3, Laminectomy ,14513.0
2014,April,4, Laminectomy ,13829.0
2014,May,5, Laminectomy ,13329.0
2014,June,6, Laminectomy ,13982.0
2014,July,7, Laminectomy ,14849.0
2014,August,8, Laminectomy ,12969.0
2014,September,9, Laminectomy ,13373.0
2014,October,10, Laminectomy ,12593.0
2014,November,11, Laminectomy ,12561.0
2014,December,12, Laminectomy ,13951.0
2015,January,1, Laminectomy ,15111.0
2015,February,2, Laminectomy ,11010.0
2015,March,3, Laminectomy ,14625.0
2015,April,4, Laminectomy ,13598.0
2015,May,5, Laminectomy ,12977.0
2015,June,6, Laminectomy ,12624.0
2015,July,7, Laminectomy ,14296.0
2015,August,8, Laminectomy ,14231.0
2015,September,9, Laminectomy ,12491.0
2015,October,10, Laminectomy ,13586.0
2015,November,11, Laminectomy ,14075.0
2015,December,12, Laminectomy ,14550.0
2016,January,1, Laminectomy ,15554.0
2016,February,2, Laminectomy ,13417.0
2016,March,3, Laminectomy ,15079.0
2016,April,4, Laminectomy ,13546.0
2016,May,5, Laminectomy ,14713.0
2016,June,6, Laminectomy ,14463.0
2016,July,7, Laminectomy ,13924.0
2016,August,8, Laminectomy ,14833.0
2016,September,9, Laminectomy ,12524.0
2016,October,10, Laminectomy ,13462.0
2016,November,11, Laminectomy ,14317.0
2016,December,12, Laminectomy ,14499.0
2017,January,1, Laminectomy ,15590.0
2017,February,2, Laminectomy ,13790.0
2017,March,3, Laminectomy ,14699.0
2017,April,4, Laminectomy ,13587.0
2017,May,5, Laminectomy ,15583.0
2017,June,6, Laminectomy ,15218.0
2017,July,7, Laminectomy ,15610.0
2017,August,8, Laminectomy ,15790.0
2017,September,9, Laminectomy ,13959.0
2017,October,10, Laminectomy ,13733.0
2017,November,11, Laminectomy ,14894.0
2017,December,12, Laminectomy ,14244.0
2018,January,1, Laminectomy ,18062.0
2018,February,2, Laminectomy ,12693.0
2018,March,3, Laminectomy ,15227.0
2018,April,4, Laminectomy ,15237.0
2018,May,5, Laminectomy ,15650.0
2018,June,6, Laminectomy ,14778.0
2018,July,7, Laminectomy ,16396.0
2018,August,8, Laminectomy ,15967.0
2018,September,9, Laminectomy ,12997.0
2018,October,10, Laminectomy ,16081.0
2018,November,11, Laminectomy ,14915.0
2018,December,12, Laminectomy ,14831.0
2019,January,1, Laminectomy ,17571.0
2019,February,2, Laminectomy ,13438.0
2019,March,3, Laminectomy ,15426.0
2019,April,4, Laminectomy ,16034.0
2019,May,5, Laminectomy ,16514.0
2019,June,6, Laminectomy ,15398.0
2019,July,7, Laminectomy ,17655.0
2019,August,8, Laminectomy ,16209.0
2019,September,9, Laminectomy ,15249.0
2019,October,10, Laminectomy ,15451.0
2019,November,11, Laminectomy ,15624.0
2019,December,12, Laminectomy ,16663.0
2020,January,1, Laminectomy ,17107.0
2020,February,2, Laminectomy ,14465.0
2020,March,3, Laminectomy ,14435.0
2020,April,4, Laminectomy ,14538.0
2020,May,5, Laminectomy ,16101.0
2020,June,6, Laminectomy ,17998.0
2020,July,7, Laminectomy ,17974.0
2020,August,8, Laminectomy ,16278.0
2020,September,9, Laminectomy ,15184.0
2020,October,10, Laminectomy ,17036.0
2020,November,11, Laminectomy ,17314.0
2020,December,12, Laminectomy ,17219.0
2021,January,1, Laminectomy ,17724.0
2021,February,2, Laminectomy ,14897.0
2021,March,3, Laminectomy ,19286.0
2021,April,4, Laminectomy ,17869.0
2021,May,5, Laminectomy ,17070.0
2021,June,6, Laminectomy ,18019.0
2021,July,7, Laminectomy ,18252.0
2021,August,8, Laminectomy ,18074.0
2021,September,9, Laminectomy ,16035.0
2021,October,10, Laminectomy ,17000.0
2021,November,11, Laminectomy ,18409.0
2021,December,12, Laminectomy ,17638.0
2022,January,1, Laminectomy ,17501.0
2022,February,2, Laminectomy ,15250.0
2022,March,3, Laminectomy ,16759.0
2022,April,4, Laminectomy ,17757.0
2022,May,5, Laminectomy ,19513.0
2022,June,6, Laminectomy ,19081.0
2022,July,7, Laminectomy ,17898.0
2022,August,8, Laminectomy ,18713.0
2022,September,9, Laminectomy ,17358.0
2022,October,10, Laminectomy ,17490.0
2022,November,11, Laminectomy ,18642.0
2022,December,12, Laminectomy ,18493.0
2006,January,1, Liver transplantation ,0.0
2006,February,2, Liver transplantation ,0.0
2006,March,3, Liver transplantation ,0.0
2006,April,4, Liver transplantation ,0.0
2006,May,5, Liver transplantation ,0.0
2006,June,6, Liver transplantation ,0.0
2006,July,7, Liver transplantation ,0.0
2006,August,8, Liver transplantation ,0.0
2006,September,9, Liver transplantation ,0.0
2006,October,10, Liver transplantation ,0.0
2006,November,11, Liver transplantation ,0.0
2006,December,12, Liver transplantation ,0.0
2007,January,1, Liver transplantation ,0.0
2007,February,2, Liver transplantation ,0.0
2007,March,3, Liver transplantation ,0.0
2007,April,4, Liver transplantation ,0.0
2007,May,5, Liver transplantation ,0.0
2007,June,6, Liver transplantation ,0.0
2007,July,7, Liver transplantation ,0.0
2007,August,8, Liver transplantation ,0.0
2007,September,9, Liver transplantation ,0.0
2007,October,10, Liver transplantation ,0.0
2007,November,11, Liver transplantation ,0.0
2007,December,12, Liver transplantation ,0.0
2008,January,1, Liver transplantation ,0.0
2008,February,2, Liver transplantation ,0.0
2008,March,3, Liver transplantation ,0.0
2008,April,4, Liver transplantation ,0.0
2008,May,5, Liver transplantation ,0.0
2008,June,6, Liver transplantation ,0.0
2008,July,7, Liver transplantation ,0.0
2008,August,8, Liver transplantation ,0.0
2008,September,9, Liver transplantation ,0.0
2008,October,10, Liver transplantation ,0.0
2008,November,11, Liver transplantation ,0.0
2008,December,12, Liver transplantation ,0.0
2009,January,1, Liver transplantation ,0.0
2009,February,2, Liver transplantation ,0.0
2009,March,3, Liver transplantation ,0.0
2009,April,4, Liver transplantation ,0.0
2009,May,5, Liver transplantation ,0.0
2009,June,6, Liver transplantation ,0.0
2009,July,7, Liver transplantation ,0.0
2009,August,8, Liver transplantation ,0.0
2009,September,9, Liver transplantation ,0.0
2009,October,10, Liver transplantation ,0.0
2009,November,11, Liver transplantation ,0.0
2009,December,12, Liver transplantation ,0.0
2010,January,1, Liver transplantation ,0.0
2010,February,2, Liver transplantation ,0.0
2010,March,3, Liver transplantation ,0.0
2010,April,4, Liver transplantation ,0.0
2010,May,5, Liver transplantation ,0.0
2010,June,6, Liver transplantation ,0.0
2010,July,7, Liver transplantation ,0.0
2010,August,8, Liver transplantation ,0.0
2010,September,9, Liver transplantation ,0.0
2010,October,10, Liver transplantation ,0.0
2010,November,11, Liver transplantation ,0.0
2010,December,12, Liver transplantation ,0.0
2011,January,1, Liver transplantation ,0.0
2011,February,2, Liver transplantation ,0.0
2011,March,3, Liver transplantation ,0.0
2011,April,4, Liver transplantation ,0.0
2011,May,5, Liver transplantation ,0.0
2011,June,6, Liver transplantation ,0.0
2011,July,7, Liver transplantation ,0.0
2011,August,8, Liver transplantation ,0.0
2011,September,9, Liver transplantation ,0.0
2011,October,10, Liver transplantation ,0.0
2011,November,11, Liver transplantation ,0.0
2011,December,12, Liver transplantation ,0.0
2012,January,1, Liver transplantation ,0.0
2012,February,2, Liver transplantation ,0.0
2012,March,3, Liver transplantation ,0.0
2012,April,4, Liver transplantation ,0.0
2012,May,5, Liver transplantation ,0.0
2012,June,6, Liver transplantation ,0.0
2012,July,7, Liver transplantation ,0.0
2012,August,8, Liver transplantation ,0.0
2012,September,9, Liver transplantation ,0.0
2012,October,10, Liver transplantation ,0.0
2012,November,11, Liver transplantation ,0.0
2012,December,12, Liver transplantation ,0.0
2013,January,1, Liver transplantation ,0.0
2013,February,2, Liver transplantation ,0.0
